40,-75.246480,-75.241920,1.000000,-75.221720
50.972000,-0.683590,-75.250010,-75.250000,1.000000,-75.209370
50.974000,-0.693360,-75.250020,-75.250000,1.000000,-75.209370
50.975000,-0.703130,-75.250010,-75.250000,1.000000,-75.209370
50.976000,-0.722660,-75.250010,-75.250000,1.000000,-75.209340
50.977000,-0.703130,-75.250000,-75.250000,1.000000,-75.209370
50.978000,-0.742190,-75.250000,-75.250000,1.000000,-75.209370
50.979000,-0.751950,-75.249990,-75.250000,1.000000,-75.209370
50.980000,-0.761720,-75.249990,-75.250000,1.000000,-75.209370
50.981000,-0.693360,-75.250000,-75.250000,1.000000,-75.209390
50.982000,-0.742190,-75.250010,-75.250000,1.000000,-75.209400
50.983000,-0.742190,-75.250020,-75.250000,1.000000,-75.209400
50.984000,-0.712890,-75.250020,-75.250000,1.000000,-75.209400
50.985000,-0.673830,-75.250020,-75.250000,1.000000,-75.209430
50.986000,-0.742190,-75.250020,-75.250000,1.000000,-75.209430
50.987000,-0.732420,-75.250020,-75.250000,1.000000,-75.209430
50.988000,-0.703130,-75.250010,-75.250000,1.000000,-75.209430
50.989000,-0.781250,-75.250010,-75.250000,1.000000,-75.209430
50.990000,-0.683590,-75.250000,-75.250000,1.000000,-75.209440
50.991000,-0.693360,-75.250000,-75.250000,1.000000,-75.209440
51.004000,-0.664060,-75.249990,-75.250000,1.000000,-75.209440
51.005000,-0.742190,-75.250000,-75.250000,1.000000,-75.209440
51.007000,-0.722660,-75.250010,-75.250000,1.000000,-75.209440
51.008000,-0.712890,-75.250010,-75.250000,1.000000,-75.209430
51.009000,-0.703130,-75.250010,-75.250000,1.000000,-75.209430
51.010000,-0.683590,-75.250010,-75.250000,1.000000,-75.209460
51.011000,-0.742190,-75.250010,-75.250000,1.000000,-75.209460
51.012000,-0.673830,-75.250000,-75.250000,1.000000,-75.209440
51.013000,-0.683590,-75.250000,-75.250000,1.000000,-75.209470
51.014000,-0.654300,-75.249990,-75.250000,1.000000,-75.209470
51.015000,-0.751950,-75.249990,-75.250000,1.000000,-75.209470
51.016000,-0.781250,-75.249990,-75.250000,1.000000,-75.209480
51.017000,-0.703130,-75.250000,-75.250000,1.000000,-75.209480
51.018000,-0.693360,-75.250010,-75.250000,1.000000,-75.209470
51.019000,-0.722660,-75.250020,-75.250000,1.000000,-75.209460
51.020000,-0.644530,-75.250020,-75.250000,1.000000,-75.209460
51.021000,-0.722660,-75.250020,-75.250000,1.000000,-75.209440
51.022000,-0.751950,-75.250020,-75.250000,1.000000,-75.209470
51.023000,-0.712890,-75.250010,-75.250000,1.000000,-75.209470
51.024000,-0.722660,-75.250000,-75.250000,1.000000,-75.209480
51.037000,-0.722660,-75.249990,-75.250000,1.000000,-75.209500
51.038000,-0.712890,-75.249990,-75.250000,1.000000,-75.209470
51.040000,-0.722660,-75.250010,-75.250000,1.000000,-75.209480
51.041000,-0.683590,-75.250010,-75.250000,1.000000,-75.209500
51.042000,-0.683590,-75.250010,-75.250000,1.000000,-75.209480
51.043000,-0.683590,-75.250010,-75.250000,1.000000,-75.209500
51.044000,-0.664060,-75.250000,-75.250000,1.000000,-75.209500
51.045000,-0.712890,-75.250000,-75.250000,1.000000,-75.209500
51.046000,-0.742190,-75.249990,-75.250000,1.000000,-75.209500
51.047000,-0.732420,-75.249990,-75.250000,1.000000,-75.209500
51.048000,-0.693360,-75.249990,-75.250000,1.000000,-75.209500
51.049000,-0.625000,-75.250000,-75.250000,1.000000,-75.209500
51.050000,-0.732420,-75.250010,-75.250000,1.000000,-75.209500
51.051000,-0.722660,-75.250020,-75.250000,1.000000,-75.209530
51.052000,-0.742190,-75.250020,-75.250000,1.000000,-75.209530
51.053000,-0.722660,-75.250010,-75.250000,1.000000,-75.209500
51.054000,-0.742190,-75.250010,-75.250000,1.000000,-75.209500
51.055000,-0.693360,-75.250010,-75.250000,1.000000,-75.209530
51.056000,-0.712890,-75.250000,-75.250000,1.000000,-75.209530
51.057000,-0.712890,-75.249990,-75.250000,1.000000,-75.209530
51.079000,-0.683590,-75.249990,-75.250000,1.000000,-75.209550
51.080000,-0.751950,-75.250000,-75.250000,1.000000,-75.209570
51.082000,-0.712890,-75.250010,-75.250000,1.000000,-75.209540
51.083000,-0.703130,-75.250010,-75.250000,1.000000,-75.209550
51.084000,-0.673830,-75.250020,-75.250000,1.000000,-75.209540
51.085000,-0.644530,-75.250020,-75.250000,1.000000,-75.209540
51.086000,-0.644530,-75.250020,-75.250000,1.000000,-75.209550
51.087000,-0.683590,-75.250010,-75.250000,1.000000,-75.209550
51.088000,-0.712890,-75.250000,-75.250000,1.000000,-75.209540
51.089000,-0.654300,-75.249990,-75.250000,1.000000,-75.209570
51.090000,-0.712890,-75.250000,-75.250000,1.000000,-75.209570
51.091000,-0.673830,-75.249990,-75.250000,1.000000,-75.209570
51.092000,-0.703130,-75.249990,-75.250000,1.000000,-75.209570
51.093000,-0.683590,-75.249990,-75.250000,1.000000,-75.209570
51.094000,-0.693360,-75.250000,-75.250000,1.000000,-75.209550
51.095000,-0.693360,-75.250010,-75.250000,1.000000,-75.209540
51.096000,-0.712890,-75.250010,-75.250000,1.000000,-75.209540
51.097000,-0.683590,-75.250010,-75.250000,1.000000,-75.209550
51.098000,-0.703130,-75.250020,-75.250000,1.000000,-75.209540
51.099000,-0.693360,-75.250020,-75.250000,1.000000,-75.209540
51.115000,-0.703130,-75.249990,-75.250000,1.000000,-75.209590
51.116000,-0.712890,-75.249990,-75.250000,1.000000,-75.209580
51.118000,-0.712890,-75.250000,-75.250000,1.000000,-75.209570
51.119000,-0.742190,-75.250020,-75.250000,1.000000,-75.209580
51.120000,-0.722660,-75.250010,-75.250000,1.000000,-75.209590
51.121000,-0.712890,-75.250020,-75.250000,1.000000,-75.209590
51.122000,-0.664060,-75.250020,-75.250000,1.000000,-75.209590
51.123000,-0.673830,-75.250020,-75.250000,1.000000,-75.209590
51.124000,-0.712890,-75.250010,-75.250000,1.000000,-75.209590
51.125000,-0.683590,-75.250000,-75.250000,1.000000,-75.209590
51.126000,-0.683590,-75.250000,-75.250000,1.000000,-75.209590
51.126000,-0.683590,-75.250000,-75.250000,1.000000,-75.209590
51.127000,-0.742190,-75.250000,-75.250000,1.000000,-75.209590
51.128000,-0.683590,-75.250000,-75.250000,1.000000,-75.209580
51.129000,-0.654300,-75.249990,-75.250000,1.000000,-75.209580
51.130000,-0.683590,-75.250000,-75.250000,1.000000,-75.209570
51.131000,-0.605470,-75.250000,-75.250000,1.000000,-75.209570
51.132000,-0.673830,-75.250010,-75.250000,1.000000,-75.209570
51.133000,-0.742190,-75.250010,-75.250000,1.000000,-75.209590
51.134000,-0.712890,-75.250010,-75.250000,1.000000,-75.209590
51.135000,-0.625000,-75.250020,-75.250000,1.000000,-75.209600
51.148000,-0.673830,-75.250010,-75.250000,1.000000,-75.209610
51.149000,-0.693360,-75.250010,-75.250000,1.000000,-75.209610
51.151000,-0.693360,-75.250000,-75.250000,1.000000,-75.209600
51.152000,-0.634770,-75.249990,-75.250000,1.000000,-75.209600
51.153000,-0.703130,-75.250000,-75.250000,1.000000,-75.209600
51.154000,-0.673830,-75.249990,-75.250000,1.000000,-75.209590
51.155000,-0.732420,-75.250000,-75.250000,1.000000,-75.209610
51.156000,-0.703130,-75.250000,-75.250000,1.000000,-75.209590
51.157000,-0.712890,-75.250010,-75.250000,1.000000,-75.209600
51.158000,-0.683590,-75.250010,-75.250000,1.000000,-75.209610
51.159000,-0.683590,-75.250020,-75.250000,1.000000,-75.209610
51.160000,-0.712890,-75.250020,-75.250000,1.000000,-75.209610
51.161000,-0.654300,-75.250010,-75.250000,1.000000,-75.209600
51.162000,-0.703130,-75.250010,-75.250000,1.000000,-75.209600
51.163000,-0.693360,-75.250000,-75.250000,1.000000,-75.209610
51.164000,-0.673830,-75.249990,-75.250000,1.000000,-75.209610
51.165000,-0.693360,-75.250000,-75.250000,1.000000,-75.209610
51.166000,-0.683590,-75.249990,-75.250000,1.000000,-75.209590
51.167000,-0.722660,-75.250000,-75.250000,1.000000,-75.209610
51.168000,-0.673830,-75.250010,-75.250000,1.000000,-75.209610
51.184000,-0.664060,-75.250010,-75.250000,1.000000,-75.209630
51.185000,-0.712890,-75.249990,-75.250000,1.000000,-75.209630
51.187000,-0.683590,-75.249990,-75.250000,1.000000,-75.209630
51.188000,-0.654300,-75.249990,-75.250000,1.000000,-75.209610
51.189000,-0.683590,-75.250010,-75.250000,1.000000,-75.209640
51.190000,-0.732420,-75.250010,-75.250000,1.000000,-75.209610
51.191000,-0.644530,-75.250020,-75.250000,1.000000,-75.209640
51.192000,-0.673830,-75.250020,-75.250000,1.000000,-75.209640
51.193000,-0.673830,-75.250020,-75.250000,1.000000,-75.209630
51.194000,-0.732420,-75.250010,-75.250000,1.000000,-75.209640
51.195000,-0.683590,-75.250000,-75.250000,1.000000,-75.209630
51.196000,-0.742190,-75.249990,-75.250000,1.000000,-75.209610
51.197000,-0.634770,-75.249990,-75.250000,1.000000,-75.209630
51.198000,-0.703130,-75.249980,-75.250000,1.000000,-75.209610
51.199000,-0.625000,-75.249990,-75.250000,1.000000,-75.209610
51.200000,-0.664060,-75.250010,-75.250000,1.000000,-75.209640
51.201000,-0.693360,-75.250010,-75.250000,1.000000,-75.209630
51.202000,-0.693360,-75.250020,-75.250000,1.000000,-75.209650
51.203000,-0.664060,-75.250010,-75.250000,1.000000,-75.209640
51.204000,-0.615230,-75.250010,-75.250000,1.000000,-75.209640
51.223000,-0.644530,-75.249990,-75.250000,1.000000,-75.209670
51.224000,-0.693360,-75.250000,-75.250000,1.000000,-75.209660
51.226000,-0.683590,-75.250010,-75.250000,1.000000,-75.209660
51.227000,-0.644530,-75.250010,-75.250000,1.000000,-75.209650
51.228000,-0.634770,-75.250020,-75.250000,1.000000,-75.209640
51.229000,-0.605470,-75.250010,-75.250000,1.000000,-75.209640
51.230000,-0.625000,-75.250010,-75.250000,1.000000,-75.209640
51.231000,-0.634770,-75.250000,-75.250000,1.000000,-75.209640
51.232000,-0.703130,-75.250000,-75.250000,1.000000,-75.209650
51.233000,-0.693360,-75.249990,-75.250000,1.000000,-75.209640
51.234000,-0.654300,-75.249990,-75.250000,1.000000,-75.209660
51.235000,-0.664060,-75.249990,-75.250000,1.000000,-75.209650
51.236000,-0.654300,-75.250000,-75.250000,1.000000,-75.209650
51.237000,-0.712890,-75.250000,-75.250000,1.000000,-75.209660
51.238000,-0.693360,-75.250010,-75.250000,1.000000,-75.209660
51.239000,-0.751950,-75.250010,-75.250000,1.000000,-75.209640
51.240000,-0.605470,-75.250010,-75.250000,1.000000,-75.209640
51.241000,-0.634770,-75.250000,-75.250000,1.000000,-75.209650
51.242000,-0.683590,-75.250000,-75.250000,1.000000,-75.209640
51.243000,-0.703130,-75.249990,-75.250000,1.000000,-75.209640
51.265000,-0.673830,-75.249990,-75.250000,1.000000,-75.209660
51.266000,-0.712890,-75.249990,-75.250000,1.000000,-75.209650
51.268000,-0.673830,-75.249990,-75.250000,1.000000,-75.209660
51.269000,-0.712890,-75.250000,-75.250000,1.000000,-75.209670
51.270000,-0.703130,-75.250000,-75.250000,1.000000,-75.209660
51.271000,-0.634770,-75.250000,-75.250000,1.000000,-75.209670
51.272000,-0.634770,-75.250010,-75.250000,1.000000,-75.209660
51.273000,-0.664060,-75.250000,-75.250000,1.000000,-75.209660
51.274000,-0.683590,-75.249990,-75.250000,1.000000,-75.209660
51.275000,-0.644530,-75.249990,-75.250000,1.000000,-75.209670
51.276000,-0.654300,-75.249990,-75.250000,1.000000,-75.209690
51.277000,-0.673830,-75.249990,-75.250000,1.000000,-75.209690
51.278000,-0.732420,-75.250010,-75.250000,1.000000,-75.209690
51.279000,-0.693360,-75.250010,-75.250000,1.000000,-75.209690
51.280000,-0.625000,-75.250020,-75.250000,1.000000,-75.209690
51.281000,-0.664060,-75.250010,-75.250000,1.000000,-75.209690
51.282000,-0.644530,-75.250000,-75.250000,1.000000,-75.209690
51.283000,-0.693360,-75.249990,-75.250000,1.000000,-75.209690
51.284000,-0.683590,-75.250000,-75.250000,1.000000,-75.209660
51.285000,-0.654300,-75.250000,-75.250000,1.000000,-75.209690
51.298000,-0.654300,-75.249980,-75.250000,1.000000,-75.209690
51.299000,-0.654300,-75.250000,-75.250000,1.000000,-75.209690
51.301000,-0.712890,-75.250010,-75.250000,1.000000,-75.209690
51.302000,-0.673830,-75.250010,-75.250000,1.000000,-75.209700
51.303000,-0.625000,-75.250020,-75.250000,1.000000,-75.209710
51.304000,-0.644530,-75.250010,-75.250000,1.000000,-75.209690
51.305000,-0.615230,-75.250010,-75.250000,1.000000,-75.209690
51.306000,-0.673830,-75.250000,-75.250000,1.000000,-75.209690
51.307000,-0.664060,-75.250000,-75.250000,1.000000,-75.209670
51.308000,-0.605470,-75.249990,-75.250000,1.000000,-75.209670
51.309000,-0.712890,-75.249990,-75.250000,1.000000,-75.209690
51.310000,-0.673830,-75.249990,-75.250000,1.000000,-75.209690
51.311000,-0.683590,-75.249990,-75.250000,1.000000,-75.209690
51.312000,-0.664060,-75.250010,-75.250000,1.000000,-75.209700
51.313000,-0.693360,-75.250010,-75.250000,1.000000,-75.209690
51.314000,-0.703130,-75.250010,-75.250000,1.000000,-75.209690
51.315000,-0.644530,-75.250010,-75.250000,1.000000,-75.209710
51.316000,-0.683590,-75.250010,-75.250000,1.000000,-75.209700
51.317000,-0.615230,-75.250000,-75.250000,1.000000,-75.209700
51.318000,-0.673830,-75.249990,-75.250000,1.000000,-75.209690
51.337000,-0.683590,-75.250020,-75.250000,1.000000,-75.209700
51.338000,-0.595700,-75.250020,-75.250000,1.000000,-75.209690
51.340000,-0.654300,-75.250020,-75.250000,1.000000,-75.209690
51.341000,-0.634770,-75.250000,-75.250000,1.000000,-75.209710
51.342000,-0.703130,-75.249990,-75.250000,1.000000,-75.209710
51.343000,-0.664060,-75.249980,-75.250000,1.000000,-75.209720
51.344000,-0.703130,-75.249990,-75.250000,1.000000,-75.209720
51.345000,-0.742190,-75.249980,-75.250000,1.000000,-75.209710
51.346000,-0.664060,-75.249990,-75.250000,1.000000,-75.209710
51.347000,-0.625000,-75.250000,-75.250000,1.000000,-75.209710
51.347000,-0.625000,-75.250000,-75.250000,1.000000,-75.209710
51.348000,-0.693360,-75.250010,-75.250000,1.000000,-75.209710
51.349000,-0.683590,-75.250010,-75.250000,1.000000,-75.209710
51.350000,-0.625000,-75.250020,-75.250000,1.000000,-75.209700
51.351000,-0.634770,-75.250010,-75.250000,1.000000,-75.209710
51.352000,-0.644530,-75.250020,-75.250000,1.000000,-75.209700
51.353000,-0.654300,-75.250010,-75.250000,1.000000,-75.209710
51.354000,-0.595700,-75.250010,-75.250000,1.000000,-75.209710
51.355000,-0.683590,-75.250000,-75.250000,1.000000,-75.209710
51.356000,-0.595700,-75.249990,-75.250000,1.000000,-75.209710
51.357000,-0.664060,-75.249990,-75.250000,1.000000,-75.209720
51.373000,-0.605470,-75.250010,-75.250000,1.000000,-75.209710
51.374000,-0.703130,-75.250000,-75.250000,1.000000,-75.209710
51.376000,-0.693360,-75.249990,-75.250000,1.000000,-75.209720
51.377000,-0.644530,-75.249990,-75.250000,1.000000,-75.209710
51.378000,-0.703130,-75.249990,-75.250000,1.000000,-75.209720
51.379000,-0.625000,-75.249990,-75.250000,1.000000,-75.209720
51.380000,-0.673830,-75.250000,-75.250000,1.000000,-75.209710
51.381000,-0.654300,-75.250010,-75.250000,1.000000,-75.209710
51.382000,-0.703130,-75.250020,-75.250000,1.000000,-75.209720
51.383000,-0.673830,-75.250020,-75.250000,1.000000,-75.209710
51.384000,-0.673830,-75.250010,-75.250000,1.000000,-75.209710
51.385000,-0.644530,-75.250010,-75.250000,1.000000,-75.209710
51.386000,-0.703130,-75.250010,-75.250000,1.000000,-75.209720
51.387000,-0.634770,-75.249990,-75.250000,1.000000,-75.209720
51.388000,-0.654300,-75.249990,-75.250000,1.000000,-75.209720
51.389000,-0.673830,-75.249990,-75.250000,1.000000,-75.209720
51.390000,-0.644530,-75.249990,-75.250000,1.000000,-75.209720
51.391000,-0.664060,-75.250000,-75.250000,1.000000,-75.209720
51.392000,-0.722660,-75.250010,-75.250000,1.000000,-75.209710
51.393000,-0.654300,-75.250020,-75.250000,1.000000,-75.209710
51.406000,-0.654300,-75.250010,-75.250000,1.000000,-75.209720
51.407000,-0.595700,-75.250010,-75.250000,1.000000,-75.209720
51.409000,-0.693360,-75.250000,-75.250000,1.000000,-75.209720
51.410000,-0.644530,-75.249990,-75.250000,1.000000,-75.209720
51.411000,-0.644530,-75.249990,-75.250000,1.000000,-75.209720
51.412000,-0.683590,-75.249990,-75.250000,1.000000,-75.209720
51.413000,-0.703130,-75.250000,-75.250000,1.000000,-75.209720
51.414000,-0.683590,-75.250000,-75.250000,1.000000,-75.209720
51.415000,-0.654300,-75.250010,-75.250000,1.000000,-75.209720
51.416000,-0.664060,-75.250010,-75.250000,1.000000,-75.209720
51.417000,-0.703130,-75.250010,-75.250000,1.000000,-75.209720
51.418000,-0.673830,-75.250000,-75.250000,1.000000,-75.209720
51.419000,-0.644530,-75.250000,-75.250000,1.000000,-75.209750
51.420000,-0.625000,-75.250000,-75.250000,1.000000,-75.209720
51.421000,-0.644530,-75.250000,-75.250000,1.000000,-75.209720
51.422000,-0.683590,-75.250000,-75.250000,1.000000,-75.209720
51.423000,-0.683590,-75.250010,-75.250000,1.000000,-75.209710
51.424000,-0.673830,-75.250000,-75.250000,1.000000,-75.209720
51.425000,-0.615230,-75.250000,-75.250000,1.000000,-75.209710
51.426000,-0.644530,-75.249990,-75.250000,1.000000,-75.209720
51.439000,-0.664060,-75.249990,-75.250000,1.000000,-75.209720
51.440000,-0.693360,-75.250000,-75.250000,1.000000,-75.209720
51.442000,-0.693360,-75.250010,-75.250000,1.000000,-75.209750
51.443000,-0.595700,-75.250010,-75.250000,1.000000,-75.209750
51.444000,-0.625000,-75.250010,-75.250000,1.000000,-75.209750
51.445000,-0.634770,-75.250010,-75.250000,1.000000,-75.209750
51.446000,-0.664060,-75.249990,-75.250000,1.000000,-75.209720
51.447000,-0.576170,-75.250000,-75.250000,1.000000,-75.209750
51.448000,-0.664060,-75.249990,-75.250000,1.000000,-75.209720
51.449000,-0.683590,-75.249990,-75.250000,1.000000,-75.209720
51.450000,-0.654300,-75.250000,-75.250000,1.000000,-75.209720
51.451000,-0.664060,-75.250010,-75.250000,1.000000,-75.209720
51.452000,-0.654300,-75.250010,-75.250000,1.000000,-75.209720
51.453000,-0.605470,-75.250020,-75.250000,1.000000,-75.209750
51.454000,-0.644530,-75.250010,-75.250000,1.000000,-75.209720
51.455000,-0.654300,-75.250010,-75.250000,1.000000,-75.209750
51.456000,-0.683590,-75.250000,-75.250000,1.000000,-75.209750
51.457000,-0.654300,-75.249990,-75.250000,1.000000,-75.209750
51.458000,-0.664060,-75.249990,-75.250000,1.000000,-75.209720
51.459000,-0.673830,-75.249990,-75.250000,1.000000,-75.209720
51.484000,-0.644530,-75.250010,-75.250000,1.000000,-75.209750
51.485000,-0.615230,-75.250010,-75.250000,1.000000,-75.209750
51.487000,-0.654300,-75.250010,-75.250000,1.000000,-75.209750
51.488000,-0.673830,-75.250010,-75.250000,1.000000,-75.209750
51.489000,-0.625000,-75.250000,-75.250000,1.000000,-75.209750
51.490000,-0.693360,-75.249990,-75.250000,1.000000,-75.209750
51.491000,-0.654300,-75.249990,-75.250000,1.000000,-75.209750
51.492000,-0.693360,-75.249990,-75.250000,1.000000,-75.209750
51.493000,-0.664060,-75.249980,-75.250000,1.000000,-75.209720
51.494000,-0.693360,-75.249990,-75.250000,1.000000,-75.209750
51.495000,-0.644530,-75.249990,-75.250000,1.000000,-75.209750
51.496000,-0.703130,-75.250000,-75.250000,1.000000,-75.209750
51.497000,-0.654300,-75.250010,-75.250000,1.000000,-75.209750
51.498000,-0.634770,-75.250020,-75.250000,1.000000,-75.209750
51.499000,-0.605470,-75.250020,-75.250000,1.000000,-75.209720
51.500000,-0.654300,-75.250020,-75.250000,1.000000,-75.209750
51.501000,-0.595700,-75.250020,-75.250000,1.000000,-75.209750
51.502000,-0.664060,-75.250010,-75.250000,1.000000,-75.209750
51.503000,-0.664060,-75.250000,-75.250000,1.000000,-75.209750
51.504000,-0.654300,-75.250000,-75.250000,1.000000,-75.209770
51.523000,-0.654300,-75.249990,-75.250000,1.000000,-75.209750
51.524000,-0.683590,-75.250010,-75.250000,1.000000,-75.209750
